date,site,region,pm25_ugm3,high_pm25_day,pm25_observed
2019-05-08,Claudelands,Waikato,,False,False
2019-05-09,Claudelands,Waikato,,False,False
2019-05-10,Claudelands,Waikato,,False,False
2019-05-11,Claudelands,Waikato,,False,False
2019-05-12,Claudelands,Waikato,,False,False
2019-05-13,Claudelands,Waikato,,False,False
2019-05-14,Claudelands,Waikato,,False,False
2019-05-15,Claudelands,Waikato,,False,False
2019-05-16,Claudelands,Waikato,,False,False
2019-05-17,Claudelands,Waikato,,False,False
2019-05-18,Claudelands,Waikato,,False,False
2019-05-19,Claudelands,Waikato,,False,False
2019-05-20,Claudelands,Waikato,,False,False
2019-05-21,Claudelands,Waikato,,False,False
2019-05-22,Claudelands,Waikato,,False,False
2019-05-23,Claudelands,Waikato,,False,False
2019-05-24,Claudelands,Waikato,,False,False
2019-05-25,Claudelands,Waikato,,False,False
2019-05-26,Claudelands,Waikato,,False,False
2019-05-27,Claudelands,Waikato,,False,False
2019-05-28,Claudelands,Waikato,,False,False
2019-05-29,Claudelands,Waikato,,False,False
2019-05-30,Claudelands,Waikato,7.49375,False,True
2019-05-31,Claudelands,Waikato,4.91528,False,True
2019-06-01,Claudelands,Waikato,6.12431,False,True
2019-06-02,Claudelands,Waikato,6.11528,False,True
2019-06-03,Claudelands,Waikato,13.67778,True,True
2019-06-04,Claudelands,Waikato,7.90694,False,True
2019-06-05,Claudelands,Waikato,6.78056,False,True
2019-06-06,Claudelands,Waikato,4.85903,False,True
2019-06-07,Claudelands,Waikato,6.70903,False,True
2019-06-08,Claudelands,Waikato,13.37153,True,True
2019-06-09,Claudelands,Waikato,12.06875,True,True
2019-06-10,Claudelands,Waikato,8.56042,False,True
2019-06-11,Claudelands,Waikato,9.56389,False,True
2019-06-12,Claudelands,Waikato,11.89097,True,True
2019-06-13,Claudelands,Waikato,16.16667,True,True
2019-06-14,Claudelands,Waikato,13.68403,True,True
2019-06-15,Claudelands,Waikato,5.8,False,True
2019-06-16,Claudelands,Waikato,6.82847,False,True
2019-06-17,Claudelands,Waikato,8.61667,False,True
2019-06-18,Claudelands,Waikato,15.27982,True,True
2019-06-19,Claudelands,Waikato,,False,False
2019-06-20,Claudelands,Waikato,,False,False
2019-06-21,Claudelands,Waikato,11.29028,True,True
2019-06-22,Claudelands,Waikato,18.75486,True,True
2019-06-23,Claudelands,Waikato,12.02014,True,True
2019-06-24,Claudelands,Waikato,4.95903,False,True
2019-06-25,Claudelands,Waikato,9.11667,False,True
2019-06-26,Claudelands,Waikato,21.39931,True,True
2019-06-27,Claudelands,Waikato,,False,False
2019-06-28,Claudelands,Waikato,,False,False
2019-06-29,Claudelands,Waikato,24.42708,True,True
2019-06-30,Claudelands,Waikato,21.25903,True,True
2019-07-01,Claudelands,Waikato,11.81667,True,True
2019-07-02,Claudelands,Waikato,5.39097,False,True
2019-07-03,Claudelands,Waikato,4.92431,False,True
2019-07-04,Claudelands,Waikato,2.63264,False,True
2019-07-05,Claudelands,Waikato,2.92431,False,True
2019-07-06,Claudelands,Waikato,15.76528,True,True
2019-07-07,Claudelands,Waikato,18.81389,True,True
2019-07-08,Claudelands,Waikato,8.13819,False,True
2019-07-09,Claudelands,Waikato,9.16806,False,True
2019-07-10,Claudelands,Waikato,8.45208,False,True
2019-07-11,Claudelands,Waikato,9.61944,False,True
2019-07-12,Claudelands,Waikato,8.9875,False,True
2019-07-13,Claudelands,Waikato,9.47431,False,True
2019-07-14,Claudelands,Waikato,6.51528,False,True
2019-07-15,Claudelands,Waikato,6.10625,False,True
2019-07-16,Claudelands,Waikato,6.58264,False,True
2019-07-17,Claudelands,Waikato,8.21875,False,True
2019-07-18,Claudelands,Waikato,7.18125,False,True
2019-07-19,Claudelands,Waikato,6.96389,False,True
2019-07-20,Claudelands,Waikato,7.14167,False,True
2019-07-21,Claudelands,Waikato,13.56806,True,True
2019-07-22,Claudelands,Waikato,18.33681,True,True
2019-07-23,Claudelands,Waikato,14.91458,True,True
2019-07-24,Claudelands,Waikato,19.47778,True,True
2019-07-25,Claudelands,Waikato,8.25347,False,True
2019-07-26,Claudelands,Waikato,5.63819,False,True
2019-07-27,Claudelands,Waikato,9.35347,False,True
2019-07-28,Claudelands,Waikato,12.76944,True,True
2019-07-29,Claudelands,Waikato,12.9,True,True
2019-07-30,Claudelands,Waikato,7.96597,False,True
2019-07-31,Claudelands,Waikato,7.55556,False,True
2019-08-01,Claudelands,Waikato,9.28333,False,True
2019-08-02,Claudelands,Waikato,7.69306,False,True
2019-08-03,Claudelands,Waikato,9.50486,False,True
2019-08-04,Claudelands,Waikato,6.40486,False,True
2019-08-05,Claudelands,Waikato,6.94931,False,True
2019-08-06,Claudelands,Waikato,9.575,False,True
2019-08-07,Claudelands,Waikato,7.16042,False,True
2019-08-08,Claudelands,Waikato,6.00556,False,True
2019-08-09,Claudelands,Waikato,6.1875,False,True
2019-08-10,Claudelands,Waikato,8.21389,False,True
2019-08-11,Claudelands,Waikato,8.05764,False,True
2019-08-12,Claudelands,Waikato,8.01806,False,True
2019-08-13,Claudelands,Waikato,5.61528,False,True
2019-08-14,Claudelands,Waikato,7.65069,False,True
2019-08-15,Claudelands,Waikato,7.15139,False,True
2019-08-16,Claudelands,Waikato,4.95625,False,True
2019-08-17,Claudelands,Waikato,7.05,False,True
2019-08-18,Claudelands,Waikato,4.37083,False,True
2019-08-19,Claudelands,Waikato,6.19375,False,True
2019-08-20,Claudelands,Waikato,4.56736,False,True
2019-08-21,Claudelands,Waikato,5.41389,False,True
2019-08-22,Claudelands,Waikato,6.17917,False,True
2019-08-23,Claudelands,Waikato,5.39792,False,True
2019-08-24,Claudelands,Waikato,5.64167,False,True
2019-08-25,Claudelands,Waikato,8.19653,False,True
2019-08-26,Claudelands,Waikato,9.86181,False,True
2019-08-27,Claudelands,Waikato,9.11458,False,True
2019-08-28,Claudelands,Waikato,9.58125,False,True
2019-08-29,Claudelands,Waikato,8.65278,False,True
2019-08-30,Claudelands,Waikato,4.39375,False,True
2019-08-31,Claudelands,Waikato,9.19306,False,True
2019-09-01,Claudelands,Waikato,10.17569,False,True
2019-09-02,Claudelands,Waikato,10.94861,False,True
2019-09-03,Claudelands,Waikato,9.70486,False,True
2019-09-04,Claudelands,Waikato,2.86111,False,True
2019-09-05,Claudelands,Waikato,4.87292,False,True
2019-09-06,Claudelands,Waikato,6.85972,False,True
2019-09-07,Claudelands,Waikato,5.66806,False,True
2019-09-08,Claudelands,Waikato,6.52569,False,True
2019-09-09,Claudelands,Waikato,3.75903,False,True
2019-09-10,Claudelands,Waikato,2.93056,False,True
2019-09-11,Claudelands,Waikato,6.10556,False,True
2019-09-12,Claudelands,Waikato,7.48681,False,True
2019-09-13,Claudelands,Waikato,5.36667,False,True
2019-09-14,Claudelands,Waikato,5.49236,False,True
2019-09-15,Claudelands,Waikato,5.43889,False,True
2019-09-16,Claudelands,Waikato,4.83819,False,True
2019-09-17,Claudelands,Waikato,6.24583,False,True
2019-09-18,Claudelands,Waikato,7.72222,False,True
2019-09-19,Claudelands,Waikato,7.45833,False,True
2019-09-20,Claudelands,Waikato,8.26111,False,True
2019-09-21,Claudelands,Waikato,5.98403,False,True
2019-09-22,Claudelands,Waikato,6.60069,False,True
2019-09-23,Claudelands,Waikato,5.52986,False,True
2019-09-24,Claudelands,Waikato,5.33611,False,True
2019-09-25,Claudelands,Waikato,6.30833,False,True
2019-09-26,Claudelands,Waikato,7.74167,False,True
2019-09-27,Claudelands,Waikato,6.74306,False,True
2019-09-28,Claudelands,Waikato,4.62708,False,True
2019-09-29,Claudelands,Waikato,4.92083,False,True
2019-09-30,Claudelands,Waikato,5.60833,False,True
2019-10-01,Claudelands,Waikato,4.30625,False,True
2019-10-02,Claudelands,Waikato,5.28194,False,True
2019-10-03,Claudelands,Waikato,6.35347,False,True
2019-10-04,Claudelands,Waikato,6.09097,False,True
2019-10-05,Claudelands,Waikato,6.21181,False,True
2019-10-06,Claudelands,Waikato,4.21111,False,True
2019-10-07,Claudelands,Waikato,4.69236,False,True
2019-10-08,Claudelands,Waikato,5.12083,False,True
2019-10-09,Claudelands,Waikato,6.60139,False,True
2019-10-10,Claudelands,Waikato,4.92014,False,True
2019-10-11,Claudelands,Waikato,4.76458,False,True
2019-10-12,Claudelands,Waikato,4.87708,False,True
2019-10-13,Claudelands,Waikato,5.53056,False,True
2019-10-14,Claudelands,Waikato,4.77569,False,True
2019-10-15,Claudelands,Waikato,1.82431,False,True
2019-10-16,Claudelands,Waikato,4.19861,False,True
2019-10-17,Claudelands,Waikato,7.20764,False,True
2019-10-18,Claudelands,Waikato,5.65903,False,True
2019-10-19,Claudelands,Waikato,7.39236,False,True
2019-10-20,Claudelands,Waikato,5.90347,False,True
2019-10-21,Claudelands,Waikato,6.47153,False,True
2019-10-22,Claudelands,Waikato,5.95069,False,True
2019-10-23,Claudelands,Waikato,5.14514,False,True
2019-10-24,Claudelands,Waikato,8.67083,False,True
2019-10-25,Claudelands,Waikato,11.29931,True,True
2019-10-26,Claudelands,Waikato,9.77708,False,True
2019-10-27,Claudelands,Waikato,6.03264,False,True
2019-10-28,Claudelands,Waikato,5.36458,False,True
2019-10-29,Claudelands,Waikato,5.72569,False,True
2019-10-30,Claudelands,Waikato,6.46111,False,True
2019-10-31,Claudelands,Waikato,9.76389,False,True
2019-11-01,Claudelands,Waikato,8.83333,False,True
2019-11-02,Claudelands,Waikato,8.81319,False,True
2019-11-03,Claudelands,Waikato,9.29583,False,True
2019-11-04,Claudelands,Waikato,7.22847,False,True
2019-11-05,Claudelands,Waikato,14.88194,True,True
2019-11-06,Claudelands,Waikato,13.5125,True,True
2019-11-07,Claudelands,Waikato,8.12431,False,True
2019-11-08,Claudelands,Waikato,8.37778,False,True
2019-11-09,Claudelands,Waikato,7.64306,False,True
2019-11-10,Claudelands,Waikato,3.27639,False,True
2019-11-11,Claudelands,Waikato,9.00278,False,True
2019-11-12,Claudelands,Waikato,5.13125,False,True
2019-11-13,Claudelands,Waikato,5.68125,False,True
2019-11-14,Claudelands,Waikato,7.10903,False,True
2019-11-15,Claudelands,Waikato,8.36806,False,True
2019-11-16,Claudelands,Waikato,8.39931,False,True
2019-11-17,Claudelands,Waikato,7.53056,False,True
2019-11-18,Claudelands,Waikato,10.95069,False,True
2019-11-19,Claudelands,Waikato,4.90972,False,True
2019-11-20,Claudelands,Waikato,5.91597,False,True
2019-11-21,Claudelands,Waikato,6.38264,False,True
2019-11-22,Claudelands,Waikato,7.55,False,True
2019-11-23,Claudelands,Waikato,9.03681,False,True
2019-11-24,Claudelands,Waikato,8.63056,False,True
2019-11-25,Claudelands,Waikato,10.24167,False,True
2019-11-26,Claudelands,Waikato,11.33125,True,True
2019-11-27,Claudelands,Waikato,11.13819,False,True
2019-11-28,Claudelands,Waikato,14.59514,True,True
2019-11-29,Claudelands,Waikato,11.29167,True,True
2019-11-30,Claudelands,Waikato,10.06597,False,True
2019-12-01,Claudelands,Waikato,4.94653,False,True
2019-12-02,Claudelands,Waikato,4.91042,False,True
2019-12-03,Claudelands,Waikato,9.34444,False,True
2019-12-04,Claudelands,Waikato,11.28542,True,True
2019-12-05,Claudelands,Waikato,17.68611,True,True
2019-12-06,Claudelands,Waikato,21.92014,True,True
2019-12-07,Claudelands,Waikato,14.96667,True,True
2019-12-08,Claudelands,Waikato,5.78194,False,True
2019-12-09,Claudelands,Waikato,7.99583,False,True
2019-12-10,Claudelands,Waikato,3.42639,False,True
2019-12-11,Claudelands,Waikato,4.59306,False,True
2019-12-12,Claudelands,Waikato,5.76806,False,True
2019-12-13,Claudelands,Waikato,5.30972,False,True
2019-12-14,Claudelands,Waikato,3.6,False,True
2019-12-15,Claudelands,Waikato,3.6,False,True
2019-12-16,Claudelands,Waikato,4.58194,False,True
2019-12-17,Claudelands,Waikato,4.25625,False,True
2019-12-18,Claudelands,Waikato,8.94236,False,True
2019-12-19,Claudelands,Waikato,8.48958,False,True
2019-12-20,Claudelands,Waikato,7.38819,False,True
2019-12-21,Claudelands,Waikato,4.74444,False,True
2019-12-22,Claudelands,Waikato,5.51875,False,True
2019-12-23,Claudelands,Waikato,7.25833,False,True
2019-12-24,Claudelands,Waikato,7.52292,False,True
2019-12-25,Claudelands,Waikato,9.57014,False,True
2019-12-26,Claudelands,Waikato,7.89653,False,True
2019-12-27,Claudelands,Waikato,5.13333,False,True
2019-12-28,Claudelands,Waikato,7.56597,False,True
2019-12-29,Claudelands,Waikato,7.92292,False,True
2019-12-30,Claudelands,Waikato,9.17153,False,True
2019-12-31,Claudelands,Waikato,10.31597,False,True
2020-01-01,Claudelands,Waikato,8.12431,False,True
2020-01-02,Claudelands,Waikato,6.15417,False,True
2020-01-03,Claudelands,Waikato,11.56736,True,True
2020-01-04,Claudelands,Waikato,10.35556,False,True
2020-01-05,Claudelands,Waikato,9.09375,False,True
2020-01-06,Claudelands,Waikato,11.93889,True,True
2020-01-07,Claudelands,Waikato,8.74792,False,True
2020-01-08,Claudelands,Waikato,6.56111,False,True
2020-01-09,Claudelands,Waikato,6.42847,False,True
2020-01-10,Claudelands,Waikato,7.37639,False,True
2020-01-11,Claudelands,Waikato,6.8,False,True
2020-01-12,Claudelands,Waikato,6.80208,False,True
2020-01-13,Claudelands,Waikato,6.77847,False,True
2020-01-14,Claudelands,Waikato,3.11111,False,True
2020-01-15,Claudelands,Waikato,4.59861,False,True
2020-01-16,Claudelands,Waikato,2.96458,False,True
2020-01-17,Claudelands,Waikato,3.02222,False,True
2020-01-18,Claudelands,Waikato,4.53472,False,True
2020-01-19,Claudelands,Waikato,2.41458,False,True
2020-01-20,Claudelands,Waikato,3.65069,False,True
2020-01-21,Claudelands,Waikato,6.04306,False,True
2020-01-22,Claudelands,Waikato,4.87431,False,True
2020-01-23,Claudelands,Waikato,3.91944,False,True
2020-01-24,Claudelands,Waikato,4.80833,False,True
2020-01-25,Claudelands,Waikato,5.70486,False,True
2020-01-26,Claudelands,Waikato,5.21597,False,True
2020-01-27,Claudelands,Waikato,5.33333,False,True
2020-01-28,Claudelands,Waikato,4.58194,False,True
2020-01-29,Claudelands,Waikato,4.69236,False,True
2020-01-30,Claudelands,Waikato,5.48958,False,True
2020-01-31,Claudelands,Waikato,5.27153,False,True
2020-02-01,Claudelands,Waikato,16.26042,True,True
2020-02-02,Claudelands,Waikato,6.54514,False,True
2020-02-03,Claudelands,Waikato,4.03194,False,True
2020-02-04,Claudelands,Waikato,5.08472,False,True
2020-02-05,Claudelands,Waikato,8.70903,False,True
2020-02-06,Claudelands,Waikato,6.22153,False,True
2020-02-07,Claudelands,Waikato,4.93194,False,True
2020-02-08,Claudelands,Waikato,6.03889,False,True
2020-02-09,Claudelands,Waikato,6.01111,False,True
2020-02-10,Claudelands,Waikato,6.41806,False,True
2020-02-11,Claudelands,Waikato,4.75486,False,True
2020-02-12,Claudelands,Waikato,5.23542,False,True
2020-02-13,Claudelands,Waikato,5.82153,False,True
2020-02-14,Claudelands,Waikato,6.75625,False,True
2020-02-15,Claudelands,Waikato,9.22083,False,True
2020-02-16,Claudelands,Waikato,5.65625,False,True
2020-02-17,Claudelands,Waikato,5.90486,False,True
2020-02-18,Claudelands,Waikato,6.31042,False,True
2020-02-19,Claudelands,Waikato,4.44375,False,True
2020-02-20,Claudelands,Waikato,2.96111,False,True
2020-02-21,Claudelands,Waikato,4.13403,False,True
2020-02-22,Claudelands,Waikato,3.6625,False,True
2020-02-23,Claudelands,Waikato,3.0,False,True
2020-02-24,Claudelands,Waikato,3.09028,False,True
2020-02-25,Claudelands,Waikato,3.90417,False,True
2020-02-26,Claudelands,Waikato,5.24792,False,True
2020-02-27,Claudelands,Waikato,6.07083,False,True
2020-02-28,Claudelands,Waikato,4.82014,False,True
2020-02-29,Claudelands,Waikato,4.18681,False,True
2020-03-01,Claudelands,Waikato,6.27083,False,True
2020-03-02,Claudelands,Waikato,9.60208,False,True
2020-03-03,Claudelands,Waikato,5.33958,False,True
2020-03-04,Claudelands,Waikato,4.19653,False,True
2020-03-05,Claudelands,Waikato,2.58194,False,True
2020-03-06,Claudelands,Waikato,1.86389,False,True
2020-03-07,Claudelands,Waikato,2.97292,False,True
2020-03-08,Claudelands,Waikato,4.77222,False,True
2020-03-09,Claudelands,Waikato,4.51111,False,True
2020-03-10,Claudelands,Waikato,2.82708,False,True
2020-03-11,Claudelands,Waikato,2.81736,False,True
2020-03-12,Claudelands,Waikato,2.97569,False,True
2020-03-13,Claudelands,Waikato,2.57014,False,True
2020-03-14,Claudelands,Waikato,3.1625,False,True
2020-03-15,Claudelands,Waikato,4.43681,False,True
2020-03-16,Claudelands,Waikato,4.78264,False,True
2020-03-17,Claudelands,Waikato,3.60417,False,True
2020-03-18,Claudelands,Waikato,3.68056,False,True
2020-03-19,Claudelands,Waikato,4.81389,False,True
2020-03-20,Claudelands,Waikato,3.54722,False,True
2020-03-21,Claudelands,Waikato,4.74028,False,True
2020-03-22,Claudelands,Waikato,4.81875,False,True
2020-03-23,Claudelands,Waikato,3.62014,False,True
2020-03-24,Claudelands,Waikato,6.18056,False,True
2020-03-25,Claudelands,Waikato,4.99444,False,True
2020-03-26,Claudelands,Waikato,3.67569,False,True
2020-03-27,Claudelands,Waikato,4.13611,False,True
2020-03-28,Claudelands,Waikato,2.4375,False,True
2020-03-29,Claudelands,Waikato,4.38056,False,True
2020-03-30,Claudelands,Waikato,3.58472,False,True
2020-03-31,Claudelands,Waikato,2.86736,False,True
2020-04-01,Claudelands,Waikato,3.48333,False,True
2020-04-02,Claudelands,Waikato,4.42708,False,True
2020-04-03,Claudelands,Waikato,4.21806,False,True
2020-04-04,Claudelands,Waikato,2.375,False,True
2020-04-05,Claudelands,Waikato,3.13819,False,True
2020-04-06,Claudelands,Waikato,5.33819,False,True
2020-04-07,Claudelands,Waikato,8.61875,False,True
2020-04-08,Claudelands,Waikato,5.23889,False,True
2020-04-09,Claudelands,Waikato,3.95625,False,True
2020-04-10,Claudelands,Waikato,4.49444,False,True
2020-04-11,Claudelands,Waikato,9.14653,False,True
2020-04-12,Claudelands,Waikato,5.02083,False,True
2020-04-13,Claudelands,Waikato,6.07083,False,True
2020-04-14,Claudelands,Waikato,6.19167,False,True
2020-04-15,Claudelands,Waikato,5.9,False,True
2020-04-16,Claudelands,Waikato,4.32986,False,True
2020-04-17,Claudelands,Waikato,6.99306,False,True
2020-04-18,Claudelands,Waikato,7.80903,False,True
2020-04-19,Claudelands,Waikato,7.43056,False,True
2020-04-20,Claudelands,Waikato,5.64722,False,True
2020-04-21,Claudelands,Waikato,16.80694,True,True
2020-04-22,Claudelands,Waikato,18.16875,True,True
2020-04-23,Claudelands,Waikato,17.3375,True,True
2020-04-24,Claudelands,Waikato,7.52153,False,True
2020-04-25,Claudelands,Waikato,7.11458,False,True
2020-04-26,Claudelands,Waikato,10.37569,False,True
2020-04-27,Claudelands,Waikato,12.46875,True,True
2020-04-28,Claudelands,Waikato,11.63958,True,True
2020-04-29,Claudelands,Waikato,15.89792,True,True
2020-04-30,Claudelands,Waikato,16.23611,True,True
2020-05-01,Claudelands,Waikato,17.53403,True,True
2020-05-02,Claudelands,Waikato,11.01597,False,True
2020-05-03,Claudelands,Waikato,5.42153,False,True
2020-05-04,Claudelands,Waikato,4.62153,False,True
2020-05-05,Claudelands,Waikato,5.98819,False,True
2020-05-06,Claudelands,Waikato,8.7,False,True
2020-05-07,Claudelands,Waikato,16.29306,True,True
2020-05-08,Claudelands,Waikato,12.23889,True,True
2020-05-09,Claudelands,Waikato,17.68056,True,True
2020-05-10,Claudelands,Waikato,11.54722,True,True
2020-05-11,Claudelands,Waikato,12.17222,True,True
2020-05-12,Claudelands,Waikato,9.64028,False,True
2020-05-13,Claudelands,Waikato,5.62986,False,True
2020-05-14,Claudelands,Waikato,10.73611,False,True
2020-05-15,Claudelands,Waikato,9.31458,False,True
2020-05-16,Claudelands,Waikato,7.96597,False,True
2020-05-17,Claudelands,Waikato,8.45417,False,True
2020-05-18,Claudelands,Waikato,7.95833,False,True
2020-05-19,Claudelands,Waikato,7.01181,False,True
2020-05-20,Claudelands,Waikato,16.59653,True,True
2020-05-21,Claudelands,Waikato,18.91111,True,True
2020-05-22,Claudelands,Waikato,15.83264,True,True
2020-05-23,Claudelands,Waikato,22.30972,True,True
2020-05-24,Claudelands,Waikato,10.46111,False,True
2020-05-25,Claudelands,Waikato,4.31042,False,True
2020-05-26,Claudelands,Waikato,6.11389,False,True
2020-05-27,Claudelands,Waikato,7.79722,False,True
2020-05-28,Claudelands,Waikato,19.86458,True,True
2020-05-29,Claudelands,Waikato,19.40694,True,True
2020-05-30,Claudelands,Waikato,13.97569,True,True
2020-05-31,Claudelands,Waikato,4.82431,False,True
2020-06-01,Claudelands,Waikato,1.88542,False,True
2020-06-02,Claudelands,Waikato,7.02569,False,True
2020-06-03,Claudelands,Waikato,5.22431,False,True
2020-06-04,Claudelands,Waikato,8.06111,False,True
2020-06-05,Claudelands,Waikato,5.54306,False,True
2020-06-06,Claudelands,Waikato,13.11875,True,True
2020-06-07,Claudelands,Waikato,11.63819,True,True
2020-06-08,Claudelands,Waikato,14.79861,True,True
2020-06-09,Claudelands,Waikato,16.21944,True,True
2020-06-10,Claudelands,Waikato,19.53472,True,True
2020-06-11,Claudelands,Waikato,11.91597,True,True
2020-06-12,Claudelands,Waikato,7.07083,False,True
2020-06-13,Claudelands,Waikato,9.11875,False,True
2020-06-14,Claudelands,Waikato,9.92222,False,True
2020-06-15,Claudelands,Waikato,12.20139,True,True
2020-06-16,Claudelands,Waikato,13.44722,True,True
2020-06-17,Claudelands,Waikato,12.59167,True,True
2020-06-18,Claudelands,Waikato,4.01875,False,True
2020-06-19,Claudelands,Waikato,14.71528,True,True
2020-06-20,Claudelands,Waikato,9.39514,False,True
2020-06-21,Claudelands,Waikato,3.36111,False,True
2020-06-22,Claudelands,Waikato,3.92986,False,True
2020-06-23,Claudelands,Waikato,5.9125,False,True
2020-06-24,Claudelands,Waikato,4.54028,False,True
2020-06-25,Claudelands,Waikato,2.24514,False,True
2020-06-26,Claudelands,Waikato,3.97986,False,True
2020-06-27,Claudelands,Waikato,3.69236,False,True
2020-06-28,Claudelands,Waikato,6.22639,False,True
2020-06-29,Claudelands,Waikato,5.74722,False,True
2020-06-30,Claudelands,Waikato,3.50764,False,True
2020-07-01,Claudelands,Waikato,7.16042,False,True
2020-07-02,Claudelands,Waikato,11.65625,True,True
2020-07-03,Claudelands,Waikato,13.09236,True,True
2020-07-04,Claudelands,Waikato,12.04583,True,True
2020-07-05,Claudelands,Waikato,6.16458,False,True
2020-07-06,Claudelands,Waikato,7.85278,False,True
2020-07-07,Claudelands,Waikato,7.72847,False,True
2020-07-08,Claudelands,Waikato,5.26389,False,True
2020-07-09,Claudelands,Waikato,11.92083,True,True
2020-07-10,Claudelands,Waikato,30.23125,True,True
2020-07-11,Claudelands,Waikato,19.14861,True,True
2020-07-12,Claudelands,Waikato,10.28958,False,True
2020-07-13,Claudelands,Waikato,6.73681,False,True
2020-07-14,Claudelands,Waikato,8.01875,False,True
2020-07-15,Claudelands,Waikato,3.93056,False,True
2020-07-16,Claudelands,Waikato,1.65,False,True
2020-07-17,Claudelands,Waikato,1.87639,False,True
2020-07-18,Claudelands,Waikato,6.08681,False,True
2020-07-19,Claudelands,Waikato,5.10069,False,True
2020-07-20,Claudelands,Waikato,3.39375,False,True
2020-07-21,Claudelands,Waikato,5.6375,False,True
2020-07-22,Claudelands,Waikato,6.66458,False,True
2020-07-23,Claudelands,Waikato,7.46944,False,True
2020-07-24,Claudelands,Waikato,8.58819,False,True
2020-07-25,Claudelands,Waikato,9.50903,False,True
2020-07-26,Claudelands,Waikato,16.43681,True,True
2020-07-27,Claudelands,Waikato,15.01597,True,True
2020-07-28,Claudelands,Waikato,10.20486,False,True
2020-07-29,Claudelands,Waikato,11.72153,True,True
2020-07-30,Claudelands,Waikato,11.21042,True,True
2020-07-31,Claudelands,Waikato,5.34028,False,True
2020-08-01,Claudelands,Waikato,4.32361,False,True
2020-08-02,Claudelands,Waikato,6.94514,False,True
2020-08-03,Claudelands,Waikato,6.96875,False,True
2020-08-04,Claudelands,Waikato,12.4,True,True
2020-08-05,Claudelands,Waikato,20.70556,True,True
2020-08-06,Claudelands,Waikato,10.70694,False,True
2020-08-07,Claudelands,Waikato,4.55208,False,True
2020-08-08,Claudelands,Waikato,4.14028,False,True
2020-08-09,Claudelands,Waikato,11.68958,True,True
2020-08-10,Claudelands,Waikato,9.46528,False,True
2020-08-11,Claudelands,Waikato,8.44444,False,True
2020-08-12,Claudelands,Waikato,5.11319,False,True
2020-08-13,Claudelands,Waikato,10.91389,False,True
2020-08-14,Claudelands,Waikato,3.89236,False,True
2020-08-15,Claudelands,Waikato,9.19167,False,True
2020-08-16,Claudelands,Waikato,15.06458,True,True
2020-08-17,Claudelands,Waikato,8.00139,False,True
2020-08-18,Claudelands,Waikato,4.91181,False,True
2020-08-19,Claudelands,Waikato,5.20347,False,True
2020-08-20,Claudelands,Waikato,7.75556,False,True
2020-08-21,Claudelands,Waikato,8.55278,False,True
2020-08-22,Claudelands,Waikato,8.30139,False,True
2020-08-23,Claudelands,Waikato,4.79514,False,True
2020-08-24,Claudelands,Waikato,6.13819,False,True
2020-08-25,Claudelands,Waikato,4.60556,False,True
2020-08-26,Claudelands,Waikato,6.1875,False,True
2020-08-27,Claudelands,Waikato,6.73542,False,True
2020-08-28,Claudelands,Waikato,7.58125,False,True
2020-08-29,Claudelands,Waikato,8.92014,False,True
2020-08-30,Claudelands,Waikato,7.12153,False,True
2020-08-31,Claudelands,Waikato,6.70972,False,True
2020-09-01,Claudelands,Waikato,6.06806,False,True
2020-09-02,Claudelands,Waikato,6.01597,False,True
2020-09-03,Claudelands,Waikato,3.28194,False,True
2020-09-04,Claudelands,Waikato,7.61458,False,True
2020-09-05,Claudelands,Waikato,4.51528,False,True
2020-09-06,Claudelands,Waikato,6.00625,False,True
2020-09-07,Claudelands,Waikato,3.90694,False,True
2020-09-08,Claudelands,Waikato,6.67917,False,True
2020-09-09,Claudelands,Waikato,8.98958,False,True
2020-09-10,Claudelands,Waikato,4.26181,False,True
2020-09-11,Claudelands,Waikato,3.54931,False,True
2020-09-12,Claudelands,Waikato,4.32639,False,True
2020-09-13,Claudelands,Waikato,6.55833,False,True
2020-09-14,Claudelands,Waikato,4.16181,False,True
2020-09-15,Claudelands,Waikato,7.67431,False,True
2020-09-16,Claudelands,Waikato,9.92083,False,True
2020-09-17,Claudelands,Waikato,9.52222,False,True
2020-09-18,Claudelands,Waikato,8.0625,False,True
2020-09-19,Claudelands,Waikato,8.46181,False,True
2020-09-20,Claudelands,Waikato,8.22153,False,True
2020-09-21,Claudelands,Waikato,6.53403,False,True
2020-09-22,Claudelands,Waikato,4.05069,False,True
2020-09-23,Claudelands,Waikato,4.34028,False,True
2020-09-24,Claudelands,Waikato,4.68333,False,True
2020-09-25,Claudelands,Waikato,5.67778,False,True
2020-09-26,Claudelands,Waikato,5.45208,False,True
2020-09-27,Claudelands,Waikato,8.30625,False,True
2020-09-28,Claudelands,Waikato,6.68889,False,True
2020-09-29,Claudelands,Waikato,6.88542,False,True
2020-09-30,Claudelands,Waikato,5.37569,False,True
2020-10-01,Claudelands,Waikato,6.71111,False,True
2020-10-02,Claudelands,Waikato,6.50694,False,True
2020-10-03,Claudelands,Waikato,5.28472,False,True
2020-10-04,Claudelands,Waikato,5.48889,False,True
2020-10-05,Claudelands,Waikato,6.13333,False,True
2020-10-06,Claudelands,Waikato,4.82986,False,True
2020-10-07,Claudelands,Waikato,5.26389,False,True
2020-10-08,Claudelands,Waikato,5.30764,False,True
2020-10-09,Claudelands,Waikato,4.12361,False,True
