date,resp_admissions,mu_expected,high_pm25_day,pm25_observed,pm25_ugm3
2019-06-02,17,13.817027841557907,False,True,6.11528
2019-06-03,13,15.631976050678873,True,True,13.67778
2019-06-04,19,16.385801075364625,False,True,7.90694
2019-06-05,15,16.35284038175868,False,True,6.78056
2019-06-06,11,15.707769497158177,False,True,4.85903
2019-06-07,11,15.683744670032349,False,True,6.70903
2019-06-08,17,14.267898195790062,True,True,13.37153
2019-06-09,15,14.634839714142156,True,True,12.06875
2019-06-10,28,16.875628534243027,False,True,8.56042
2019-06-11,21,16.86327626707687,False,True,9.56389
2019-06-12,25,16.04784543872782,True,True,11.89097
2019-06-13,13,16.178279415911756,True,True,16.16667
2019-06-14,19,17.64355916635111,True,True,13.68403
2019-06-15,14,15.896837885042451,False,True,5.8
2019-06-16,18,14.795830956755461,False,True,6.82847
2019-06-17,20,15.494614407971985,False,True,8.61667
2019-06-18,18,15.637251987218816,True,True,15.27982
2019-06-19,17,15.926276514240822,False,False,
2019-06-20,17,15.906698640930108,False,False,
2019-06-21,12,16.227316372602626,True,True,11.29028
2019-06-22,16,14.766402783338568,True,True,18.75486
2019-06-23,12,15.303408163010902,True,True,12.02014
2019-06-24,18,17.161818597945196,False,True,4.95903
2019-06-25,19,16.664127938365464,False,True,9.11667
2019-06-26,15,15.872101000113892,True,True,21.39931
2019-06-27,10,15.701070272130561,False,False,
2019-06-28,19,16.322076930731818,False,False,
2019-06-29,12,14.447012402559345,True,True,24.42708
2019-06-30,10,14.405669792353349,True,True,21.25903
2019-07-01,13,16.965773185688242,True,True,11.81667
2019-07-02,10,17.474949676807082,False,True,5.39097
2019-07-03,9,16.480906596486722,False,True,4.92431
2019-07-04,12,15.396262861527726,False,True,2.63264
2019-07-05,21,15.399440648704706,False,True,2.92431
2019-07-06,14,14.033741769753375,True,True,15.76528
2019-07-07,12,14.41993490885467,True,True,18.81389
2019-07-08,17,16.657136027956902,False,True,8.13819
2019-07-09,16,16.67439969625135,False,True,9.16806
2019-07-10,11,15.58458196322285,False,True,8.45208
2019-07-11,11,14.989733067959943,False,True,9.61944
2019-07-12,9,15.449558393294472,False,True,8.9875
2019-07-13,17,13.809536131767663,False,True,9.47431
2019-07-14,15,13.51990109969511,False,True,6.51528
2019-07-15,22,15.034808840721936,False,True,6.10625
2019-07-16,14,15.349420296053383,False,True,6.58264
2019-07-17,16,15.213666086823151,False,True,8.21875
2019-07-18,15,15.078558045238239,False,True,7.18125
2019-07-19,9,15.547864180964481,False,True,6.96389
2019-07-20,9,13.903406317646333,False,True,7.14167
2019-07-21,17,13.889988341427191,True,True,13.56806
2019-07-22,13,16.22557796659149,True,True,18.33681
2019-07-23,11,17.56641555881595,True,True,14.91458
2019-07-24,19,17.940877685782795,True,True,19.47778
2019-07-25,16,17.440106520080896,False,True,8.25347
2019-07-26,18,17.13360101430948,False,True,5.63819
2019-07-27,21,14.460032673128076,False,True,9.35347
2019-07-28,9,14.030940325758746,True,True,12.76944
2019-07-29,15,16.396724810135943,True,True,12.9
2019-07-30,21,17.410444167753838,False,True,7.96597
2019-07-31,10,16.941382747032787,False,True,7.55556
2019-08-01,11,15.85309790627713,False,True,9.28333
2019-08-02,11,15.882869318671988,False,True,7.69306
2019-08-03,21,14.2140001597547,False,True,9.50486
2019-08-04,15,13.932508164552495,False,True,6.40486
2019-08-05,11,15.511945929735962,False,True,6.94931
2019-08-06,15,15.855017631997006,False,True,9.575
2019-08-07,14,15.732893473512096,False,True,7.16042
2019-08-08,26,15.610898259078116,False,True,6.00556
2019-08-09,27,16.114816693116474,False,True,6.1875
2019-08-10,12,14.426314550933062,False,True,8.21389
2019-08-11,13,14.145172829937612,False,True,8.05764
2019-08-12,17,15.753688601471456,False,True,8.01806
2019-08-13,17,16.107080740194586,False,True,5.61528
2019-08-14,11,15.98784428507732,False,True,7.65069
2019-08-15,19,15.86855691321276,False,True,7.15139
2019-08-16,11,16.385516624315947,False,True,4.95625
2019-08-17,12,14.672778370686519,False,True,7.05
2019-08-18,17,14.390780233455132,False,True,4.37083
2019-08-19,20,16.031507561748423,False,True,6.19375
2019-08-20,14,16.395393463224607,False,True,4.56736
2019-08-21,17,16.278135854719153,False,True,5.41389
2019-08-22,15,16.160648052165776,False,True,6.17917
2019-08-23,15,16.691096381381932,False,True,5.39792
2019-08-24,19,14.949864656139052,False,True,5.64167
2019-08-25,18,14.665814753584415,False,True,8.19653
2019-08-26,15,16.341425126689497,False,True,9.86181
2019-08-27,20,16.715826894796013,False,True,9.11458
2019-08-28,17,16.599609996585293,False,True,9.58125
2019-08-29,27,16.48298680749253,False,True,8.65278
2019-08-30,11,17.027176934285826,False,True,4.39375
2019-08-31,15,15.253601908057169,False,True,9.19306
2019-09-01,9,14.966333550051482,False,True,10.17569
2019-09-02,12,16.678997569910745,False,True,10.94861
2019-09-03,20,17.06378572417845,False,True,9.70486
2019-09-04,15,16.94765570107962,False,True,2.86111
2019-09-05,16,16.830949022349305,False,True,4.87292
2019-09-06,21,17.3889362437122,False,True,6.85972
2019-09-07,18,15.579631494734175,False,True,5.66806
2019-09-08,12,15.28802355737865,False,True,6.52569
2019-09-09,16,17.039379360624643,False,True,3.75903
2019-09-10,19,17.434274669889497,False,True,2.93056
2019-09-11,19,17.317275799700244,False,True,6.10556
2019-09-12,9,17.199538110509472,False,True,7.48681
2019-09-13,13,17.771178985354066,False,True,5.36667
2019-09-14,16,15.92327067931856,False,True,5.49236
2019-09-15,6,15.62626385686409,False,True,5.43889
2019-09-16,20,17.417393239596443,False,True,4.83819
2019-09-17,10,17.821970725281204,False,True,6.24583
2019-09-18,16,17.70315924177669,False,True,7.72222
2019-09-19,16,17.58345732846108,False,True,7.45833
2019-09-20,20,18.168411700474195,False,True,8.26111
2019-09-21,12,16.27958035919169,False,True,5.98403
2019-09-22,18,15.976192525021458,False,True,6.60069
2019-09-23,15,17.807605119519092,False,True,5.52986
2019-09-24,15,18.22130017115686,False,True,5.33611
2019-09-25,20,18.099757937730793,False,True,6.30833
2019-09-26,14,17.97718641522254,False,True,7.74167
2019-09-27,20,18.574922285678323,False,True,6.74306
2019-09-28,18,16.643436537494004,False,True,4.62708
2019-09-29,20,16.332776991418957,False,True,4.92083
2019-09-30,19,18.20440272621029,False,True,5.60833
2019-10-01,23,18.626519241210012,False,True,4.30625
2019-10-02,13,18.501367057051073,False,True,5.28194
2019-10-03,26,18.375061490958117,False,True,6.35347
2019-10-04,17,18.98486267169246,False,True,6.09097
2019-10-05,16,17.0096044925684,False,True,6.21181
2019-10-06,25,16.690886887756594,False,True,4.21111
2019-10-07,13,18.602076842550172,False,True,4.69236
2019-10-08,25,19.031797272858725,False,True,5.12083
2019-10-09,16,18.902207618821418,False,True,6.60139
2019-10-10,26,18.77135705796481,False,True,4.92014
2019-10-11,23,19.392333494426147,False,True,4.76458
2019-10-12,22,17.37281457172421,False,True,4.87708
2019-10-13,21,17.04536833365351,False,True,5.53056
2019-10-14,14,18.99490397906305,False,True,4.77569
2019-10-15,9,19.431301139724948,False,True,1.82431
2019-10-16,24,19.29651017911675,False,True,4.19861
2019-10-17,19,19.160368916830134,False,True,7.20764
2019-10-18,23,19.791469532414776,False,True,5.65903
2019-10-19,19,17.727838511900735,False,True,7.39236
2019-10-20,15,17.39111858351549,False,True,5.90347
2019-10-21,21,19.37722927405712,False,True,6.47153
2019-10-22,15,19.8192797431117,False,True,5.95069
2019-10-23,13,19.678598403360006,False,True,5.14514
2019-10-24,24,19.536496796976294,False,True,8.67083
2019-10-25,21,20.58005516676057,True,True,11.29931
2019-10-26,20,18.973043440967732,False,True,9.77708
2019-10-27,17,18.786549550524878,False,True,6.03264
2019-10-28,21,20.335854875257663,False,True,5.36458
2019-10-29,24,20.190147338638713,False,True,5.72569
2019-10-30,23,20.042971313066182,False,True,6.46111
2019-10-31,31,19.894325504611672,False,True,9.76389
2019-11-01,18,20.541955178444887,False,True,8.83333
2019-11-02,16,18.39307464872439,False,True,8.81319
2019-11-03,17,18.036711956331047,False,True,9.29583
2019-11-04,26,20.088587447186292,False,True,7.22847
2019-11-05,19,20.949335780546832,True,True,14.88194
2019-11-06,25,21.83167420935119,True,True,13.5125
2019-11-07,24,22.51454689784076,False,True,8.12431
2019-11-08,27,22.79951354284354,False,True,8.37778
2019-11-09,20,19.25452078011006,False,True,7.64306
2019-11-10,20,18.327260602254437,False,True,3.27639
2019-11-11,21,20.40737915443989,False,True,9.00278
2019-11-12,22,20.859515481691425,False,True,5.13125
2019-11-13,23,20.69791875904514,False,True,5.68125
2019-11-14,17,20.534817152186868,False,True,7.10903
2019-11-15,21,21.19325726016258,False,True,8.36806
2019-11-16,10,18.967142354555445,False,True,8.39931
2019-11-17,23,18.59062385544215,False,True,7.53056
2019-11-18,20,20.69533516877602,False,True,10.95069
2019-11-19,19,21.148381053086936,False,True,4.90972
2019-11-20,13,20.979066216484707,False,True,5.91597
2019-11-21,22,20.80826143083183,False,True,6.38264
2019-11-22,23,21.469754962668727,False,True,7.55
2019-11-23,21,19.20943868248385,False,True,9.03681
2019-11-24,13,18.823012302739805,False,True,8.63056
2019-11-25,26,20.948312499086494,False,True,10.24167
2019-11-26,23,21.82902553303706,True,True,11.33125
2019-11-27,17,22.284970001937182,False,True,11.13819
2019-11-28,20,22.753965311157696,True,True,14.59514
2019-11-29,20,23.94676399728284,True,True,11.29167
2019-11-30,19,21.61124772329648,False,True,10.06597
2019-12-01,17,20.767219676058236,False,True,4.94653
2019-12-02,17,21.797553882480358,False,True,4.91042
2019-12-03,21,21.61375661758355,False,True,9.34444
2019-12-04,16,21.857116048574564,True,True,11.28542
2019-12-05,26,22.75011508165862,True,True,17.68611
2019-12-06,24,24.867435598263945,True,True,21.92014
2019-12-07,27,22.90364264424645,True,True,14.96667
2019-12-08,23,21.99004582194128,False,True,5.78194
2019-12-09,27,23.293923732946393,False,True,7.99583
2019-12-10,34,22.437086585106133,False,True,3.42639
2019-12-11,12,21.5904186714706,False,True,4.59306
2019-12-12,18,21.39593948941772,False,True,5.76806
2019-12-13,29,22.05673578360577,False,True,5.30972
2019-12-14,16,19.71720822884498,False,True,3.6
2019-12-15,19,19.303432978116945,False,True,3.6
2019-12-16,13,21.463834139206835,False,True,4.58194
2019-12-17,9,21.90803874652065,False,True,4.25625
2019-12-18,29,21.70708186620274,False,True,8.94236
2019-12-19,22,21.50490286979558,False,True,8.48958
2019-12-20,20,22.162194280667816,False,True,7.38819
2019-12-21,28,19.805326370181664,False,True,4.74444
2019-12-22,18,19.383664763625344,False,True,5.51875
2019-12-23,18,21.54632051146988,False,True,7.25833
2019-12-24,17,21.985357184344046,False,True,7.52292
2019-12-25,23,21.776869289421718,False,True,9.57014
2019-12-26,15,21.567273431471204,False,True,7.89653
2019-12-27,18,22.219489770051165,False,True,5.13333
2019-12-28,25,19.850283858141175,False,True,7.56597
2019-12-29,20,19.421548463176947,False,True,7.92292
2019-12-30,27,21.581627698472698,False,True,9.17153
2019-12-31,23,22.014438817297776,False,True,10.31597
2020-01-01,21,21.798578781781146,False,True,8.12431
2020-01-02,27,21.581714782162962,False,True,6.15417
2020-01-03,22,22.67163756253926,True,True,11.56736
2020-01-04,23,20.843112609707543,False,True,10.35556
2020-01-05,12,20.58041835860352,False,True,9.09375
2020-01-06,27,22.65917175206715,True,True,11.93889
2020-01-07,18,23.092841178783438,False,True,8.74792
2020-01-08,18,23.076868368427984,False,True,6.56111
2020-01-09,26,22.193668300899116,False,True,6.42847
2020-01-10,18,22.184612473611555,False,True,7.37639
2020-01-11,16,19.806409716223104,False,True,6.8
2020-01-12,19,19.366196611880664,False,True,6.80208
2020-01-13,22,21.506332016838368,False,True,6.77847
2020-01-14,15,21.923591419790323,False,True,3.11111
2020-01-15,27,21.694956773976138,False,True,4.59861
2020-01-16,17,21.465650529975438,False,True,2.96458
2020-01-17,19,22.0937135855213,False,True,3.02222
2020-01-18,21,19.719123935965268,False,True,4.53472
2020-01-19,23,19.274872003097162,False,True,2.41458
2020-01-20,29,21.398294803907575,False,True,3.65069
2020-01-21,16,21.80672983596822,False,True,6.04306
2020-01-22,26,21.57267733157009,False,True,4.87431
2020-01-23,15,21.338119517564564,False,True,3.91944
2020-01-24,24,21.955739895237752,False,True,4.80833
2020-01-25,19,19.590012118133295,False,True,5.70486
2020-01-26,12,19.14285928162982,False,True,5.21597
2020-01-27,26,21.245316035550704,False,True,5.33333
2020-01-28,35,21.64431424946796,False,True,4.58194
2020-01-29,23,21.405587430056354,False,True,4.69236
2020-01-30,28,21.166528850478326,False,True,5.48958
2020-01-31,16,21.772714553171067,False,True,5.27153
2020-02-01,21,19.809385811247083,True,True,16.26042
2020-02-02,12,19.920696882484858,False,True,6.54514
2020-02-03,27,22.312613843171977,False,True,4.03194
2020-02-04,25,22.081883558697662,False,True,5.08472
2020-02-05,21,21.196131857359084,False,True,8.70903
2020-02-06,20,20.953388351368396,False,True,6.22153
2020-02-07,21,21.547313833033087,False,True,4.93194
2020-02-08,17,19.214458201522692,False,True,6.03889
2020-02-09,12,18.765066669265664,False,True,6.01111
2020-02-10,15,20.814112932282583,False,True,6.41806
2020-02-11,20,21.192956097157474,False,True,4.75486
2020-02-12,23,20.9473697347705,False,True,5.23542
2020-02-13,19,20.701810376851455,False,True,5.82153
2020-02-14,23,21.28282854623214,False,True,6.75625
2020-02-15,21,18.973501773987035,False,True,9.22083
2020-02-16,21,18.52480407347814,False,True,5.65625
2020-02-17,16,20.542184759513706,False,True,5.90486
2020-02-18,17,20.91060287385907,False,True,6.31042
2020-02-19,17,20.662930375144864,False,True,4.44375
2020-02-20,23,20.41546490134314,False,True,2.96111
2020-02-21,18,20.98311654411375,False,True,4.13403
2020-02-22,24,18.701611501172977,False,True,3.6625
2020-02-23,22,18.254808337457824,False,True,3.0
2020-02-24,17,20.237816486129915,False,True,3.09028
2020-02-25,23,20.59577921998181,False,True,3.90417
2020-02-26,14,20.346960869759513,False,True,5.24792
2020-02-27,19,20.098526511476038,False,True,6.07083
2020-02-28,21,20.652546993595926,False,True,4.82014
2020-02-29,34,18.40275072466783,False,True,4.18681
2020-03-01,17,17.959014961497076,False,True,6.27083
2020-03-02,17,19.905444396884135,False,True,9.60208
2020-03-03,23,20.253073586240664,False,True,5.33958
2020-03-04,25,20.004066160767177,False,True,4.19653
2020-03-05,26,19.75561407665748,False,True,2.58194
2020-03-06,23,20.295937231098353,False,True,1.86389
2020-03-07,11,18.081274540592176,False,True,2.97292
2020-03-08,15,17.64173420399103,False,True,4.77222
2020-03-09,17,19.549911628575018,False,True,4.51111
2020-03-10,23,19.887479552485154,False,True,2.82708
2020-03-11,26,19.63924246521839,False,True,2.81736
2020-03-12,22,19.39172396761993,False,True,2.97569
2020-03-13,26,19.91848310739028,False,True,2.57014
2020-03-14,10,17.74186682440956,False,True,3.1625
2020-03-15,21,17.307588751035617,False,True,4.43681
2020-03-16,25,19.176398129799335,False,True,4.78264
2020-03-17,21,19.504323607826542,False,True,3.60417
2020-03-18,21,19.25780501317364,False,True,3.68056
2020-03-19,25,19.012157788513964,False,True,4.81389
2020-03-20,20,19.525683830516666,False,True,3.54722
2020-03-21,15,17.389472476060966,False,True,4.74028
2020-03-22,21,16.961446843380344,False,True,4.81875
2020-03-23,25,18.790345722735974,False,True,3.62014
2020-03-24,20,19.10918808872472,False,True,6.18056
2020-03-25,20,18.865311145050157,False,True,4.99444
2020-03-26,15,18.622445667830846,False,True,3.67569
2020-03-27,12,19.12326239393503,False,True,4.13611
2020-03-28,17,17.029225865534563,False,True,2.4375
2020-03-29,26,16.608351828138492,False,True,4.38056
2020-03-30,22,18.397379351089658,False,True,3.58472
2020-03-31,20,18.707830389940522,False,True,2.86736
2020-04-01,15,18.46747988085747,False,True,3.48333
2020-04-02,18,18.22826621805986,False,True,4.42708
2020-04-03,13,18.717082741242578,False,True,4.21806
2020-04-04,29,16.666376514287546,False,True,2.375
2020-04-05,16,16.253449154710935,False,True,3.13819
2020-04-06,19,18.00322565386486,False,True,5.33819
2020-04-07,14,18.30609961755313,False,True,8.61875
2020-04-08,14,18.070109125386583,False,True,5.23889
2020-04-09,12,17.83536432254414,False,True,3.95625
2020-04-10,23,18.313064866460543,False,True,4.49444
2020-04-11,16,16.306213088260538,False,True,9.14653
2020-04-12,23,15.901911871680817,False,True,5.02083
2020-04-13,11,17.613630043688957,False,True,6.07083
2020-04-14,12,17.909851890615837,False,True,6.19167
2020-04-15,18,17.67899170798114,False,True,5.9
2020-04-16,17,17.449467939790637,False,True,4.32986
2020-04-17,15,17.91709907907607,False,True,6.99306
2020-04-18,15,15.953986802977452,False,True,7.80903
2020-04-19,22,15.558865703440544,False,True,7.43056
2020-04-20,19,17.234273490389654,False,True,5.64722
2020-04-21,22,17.87536282828836,True,True,16.80694
2020-04-22,20,18.528119507293578,True,True,18.16875
2020-04-23,16,19.385932635939895,True,True,17.3375
2020-04-24,21,20.101903568761788,False,True,7.52153
2020-04-25,11,17.04827723517645,False,True,7.11458
2020-04-26,15,15.686194235447847,False,True,10.37569
2020-04-27,11,17.208104019433986,True,True,12.46875
2020-04-28,22,18.374887045339346,True,True,11.63958
2020-04-29,12,19.229216241948496,True,True,15.89792
2020-04-30,29,19.552189250570866,True,True,16.23611
2020-05-01,22,20.079789823121967,True,True,17.53403
2020-05-02,19,17.5325544266698,False,True,11.01597
2020-05-03,19,16.28754792817782,False,True,5.42153
2020-05-04,23,17.024033112184128,False,True,4.62153
2020-05-05,17,16.81090101908056,False,True,5.98819
2020-05-06,14,16.59925959841587,False,True,8.7
2020-05-07,18,16.716888415594234,True,True,16.29306
2020-05-08,12,18.029420572738267,True,True,12.23889
2020-05-09,15,17.02355983924742,True,True,17.68056
2020-05-10,19,17.106739474426753,True,True,11.54722
2020-05-11,21,18.9567096966543,True,True,12.17222
2020-05-12,21,18.906664826771944,False,True,9.64028
2020-05-13,15,17.78332618551032,False,True,5.62986
2020-05-14,16,16.567866332380035,False,True,10.73611
2020-05-15,23,16.52580128470901,False,True,9.31458
2020-05-16,12,14.723960547901196,False,True,7.96597
2020-05-17,13,14.368348950218786,False,True,8.45417
2020-05-18,18,15.926060751847604,False,True,7.95833
2020-05-19,15,16.205762351733963,False,True,7.01181
2020-05-20,15,16.32935840553885,True,True,16.59653
2020-05-21,23,16.93686864163145,True,True,18.91111
2020-05-22,13,18.449750781023976,True,True,15.83264
2020-05-23,19,16.936016747961975,True,True,22.30972
2020-05-24,14,16.207565922723056,False,True,10.46111
2020-05-25,16,17.114234721536963,False,True,4.31042
2020-05-26,19,16.433996090458628,False,True,6.11389
2020-05-27,14,15.766628734305822,False,True,7.79722
2020-05-28,18,15.890955649604111,True,True,19.86458
2020-05-29,17,17.152601459588805,True,True,19.40694
2020-05-30,15,16.20919270551293,True,True,13.97569
2020-05-31,11,15.982690098946412,False,True,4.82431
2020-06-01,20,16.88251064835486,False,True,1.88542
2020-06-02,14,16.217087624796534,False,True,7.02569
2020-06-03,17,15.564001976009788,False,True,5.22431
2020-06-04,25,15.384649034786019,False,True,8.06111
2020-06-05,14,15.821078769405903,False,True,5.54306
2020-06-06,15,14.39202979788813,True,True,13.11875
2020-06-07,15,14.761328096649393,True,True,11.63819
2020-06-08,17,17.360919161151386,True,True,14.79861
2020-06-09,15,18.214567046484685,True,True,16.21944
2020-06-10,9,18.01249584823468,True,True,19.53472
2020-06-11,18,17.811960683243804,True,True,11.91597
2020-06-12,19,17.965264585929607,False,True,7.07083
2020-06-13,15,15.265310281659987,False,True,9.11875
2020-06-14,14,14.073148913887811,False,True,9.92222
2020-06-15,17,15.469450665389177,True,True,12.20139
2020-06-16,18,16.552137602465567,True,True,13.44722
2020-06-17,16,17.35791817322076,True,True,12.59167
2020-06-18,17,17.340305404631373,False,True,4.01875
2020-06-19,24,17.337057407543284,True,True,14.71528
2020-06-20,15,15.028204102370395,False,True,9.39514
2020-06-21,12,14.400128812541729,False,True,3.36111
2020-06-22,24,15.538463405578426,False,True,3.92986
2020-06-23,15,15.379830775263848,False,True,5.9125
2020-06-24,16,15.22232916968146,False,True,4.54028
2020-06-25,12,15.06593163471481,False,True,2.24514
2020-06-26,19,15.51305977045237,False,True,3.97986
2020-06-27,14,13.852889794936102,False,True,3.69236
2020-06-28,14,13.549257335510092,False,True,6.22639
2020-06-29,19,15.052948434976846,False,True,5.74722
2020-06-30,11,15.353186641585564,False,True,3.50764
2020-07-01,20,15.202839917122121,False,True,7.16042
2020-07-02,15,15.354536828339084,True,True,11.65625
2020-07-03,19,16.608279348555286,True,True,13.09236
2020-07-04,18,15.727897732524367,True,True,12.04583
2020-07-05,13,15.541041152773332,False,True,6.16458
2020-07-06,20,16.45106727713836,False,True,7.85278
2020-07-07,18,15.836608181055233,False,True,7.72847
2020-07-08,13,15.231682051510866,False,True,5.26389
2020-07-09,18,15.39062353579076,True,True,11.92083
2020-07-10,19,16.654822857723115,True,True,30.23125
2020-07-11,20,15.779068832447992,True,True,19.14861
2020-07-12,9,15.59859428054649,False,True,10.28958
2020-07-13,9,16.519364432881638,False,True,6.73681
2020-07-14,15,15.909425042096645,False,True,8.01875
2020-07-15,13,15.30848793802858,False,True,3.93056
2020-07-16,15,15.171606188478853,False,True,1.65
2020-07-17,9,15.64285538605249,False,True,1.87639
2020-07-18,6,13.987505585873096,False,True,6.08681
2020-07-19,13,13.69918617246243,False,True,5.10069
2020-07-20,12,15.239755851126803,False,True,3.39375
2020-07-21,14,15.564301126437186,False,True,5.6375
2020-07-22,13,15.432195093946197,False,True,6.66458
2020-07-23,12,15.300596986809577,False,True,7.46944
2020-07-24,14,15.782381342453846,False,True,8.58819
2020-07-25,14,14.118048343630225,False,True,9.50903
2020-07-26,15,14.109296001712211,True,True,16.43681
2020-07-27,9,16.487391369740504,True,True,15.01597
2020-07-28,14,17.505772964878542,False,True,10.20486
2020-07-29,18,17.37390359964857,True,True,11.72153
2020-07-30,12,17.069833383439462,True,True,11.21042
2020-07-31,15,17.771637279901345,False,True,5.34028
2020-08-01,13,15.6005794100475,False,True,4.32361
2020-08-02,16,14.425345865586651,False,True,6.94514
2020-08-03,19,15.59210487934256,False,True,6.96875
2020-08-04,7,16.254907970849192,True,True,12.4
2020-08-05,20,16.93539108350459,True,True,20.70556
2020-08-06,22,17.46224829942817,False,True,10.70694
2020-08-07,14,17.681777173640768,False,True,4.55208
2020-08-08,13,14.932442155400185,False,True,4.14028
2020-08-09,13,14.49865893953427,True,True,11.68958
2020-08-10,21,16.621590139748065,False,True,9.46528
2020-08-11,16,17.155593759978117,False,True,8.44444
2020-08-12,10,16.54598632807475,False,True,5.11319
2020-08-13,16,15.943581032658157,False,True,10.91389
2020-08-14,18,16.46235393463789,False,True,3.89236
2020-08-15,17,14.741034289035799,False,True,9.19167
2020-08-16,23,14.74634414287213,True,True,15.06458
2020-08-17,14,16.91017970287321,False,True,8.00139
2020-08-18,21,17.458118305033473,False,True,4.91181
2020-08-19,27,16.842138711239013,False,True,5.20347
2020-08-20,15,16.233052875778288,False,True,7.75556
2020-08-21,13,16.765358480296612,False,True,8.55278
2020-08-22,13,15.0159306327973,False,True,8.30139
2020-08-23,18,14.730200813468821,False,True,4.79514
2020-08-24,13,16.41271199953439,False,True,6.13819
2020-08-25,16,16.7882992601362,False,True,4.60556
2020-08-26,13,16.671151865870666,False,True,6.1875
2020-08-27,18,16.553620331464746,False,True,6.73542
2020-08-28,12,17.099741843721663,False,True,7.58125
2020-08-29,18,15.318266059967387,False,True,8.92014
2020-08-30,17,15.02946029967031,False,True,7.12153
2020-08-31,19,16.749010115957468,False,True,6.70972
2020-09-01,23,17.135086069758813,False,True,6.06806
2020-09-02,15,17.01816392908573,False,True,6.01597
2020-09-03,11,16.900685077706804,False,True,3.28194
2020-09-04,14,17.46070675490481,False,True,7.61458
2020-09-05,14,15.643702412278863,False,True,4.51528
2020-09-06,10,15.350683940866631,False,True,6.00625
2020-09-07,17,17.10900051492183,False,True,3.90694
2020-09-08,18,17.50530524696446,False,True,6.67917
2020-09-09,28,17.387645169226253,False,True,8.98958
2020-09-10,19,17.269263722419453,False,True,4.26181
2020-09-11,12,17.84306959876915,False,True,3.54931
2020-09-12,19,15.98756572858055,False,True,4.32639
2020-09-13,10,15.689257754244586,False,True,6.55833
2020-09-14,21,17.487511809133572,False,True,4.16181
2020-09-15,16,17.893637901356907,False,True,7.67431
2020-09-16,23,17.774286755486585,False,True,9.92083
2020-09-17,21,17.65405988161014,False,True,9.52222
2020-09-18,17,18.241335393191743,False,True,8.0625
2020-09-19,9,16.34491385445337,False,True,8.46181
2020-09-20,13,16.040315177344823,False,True,8.22153
2020-09-21,21,17.879102921093423,False,True,6.53403
2020-09-22,27,18.29450131329539,False,True,4.05069
2020-09-23,29,18.172529836546826,False,True,4.34028
2020-09-24,16,18.04954081097134,False,True,4.68333
2020-09-25,14,18.649777297711022,False,True,5.67778
2020-09-26,18,16.710607955121866,False,True,5.45208
2020-09-27,17,16.3988074903165,False,True,8.30625
2020-09-28,23,18.278141822435376,False,True,6.68889
2020-09-29,17,18.702129726509284,False,True,6.88542
2020-09-30,15,18.576645991245577,False,True,5.37569
2020-10-01,26,18.450017482143352,False,True,6.71111
2020-10-02,19,19.062519502482196,False,True,6.50694
2020-10-03,20,17.07938689687112,False,True,5.28472
2020-10-04,12,16.759576896014156,False,True,5.48889
2020-10-05,20,18.678887060760136,False,True,6.13333
2020-10-06,19,19.110657814133273,False,True,4.82986
2020-10-07,19,18.98082015751381,False,True,5.26389
2020-10-08,11,18.8497269446917,False,True,5.30764
2020-10-09,24,19.473622297765694,False,True,4.12361
2020-10-10,18,17.445943420344904,False,True,4.075
2020-10-11,7,17.1174312001044,False,True,4.60833
2020-10-12,18,19.07557089381623,False,True,5.79861
2020-10-13,25,19.514205609895175,False,True,4.09306
2020-10-14,30,19.379234839028395,False,True,4.42292
2020-10-15,20,19.242915781417253,False,True,2.32153
2020-10-16,19,19.87716809231979,False,True,3.60556
2020-10-17,10,17.80500100285052,False,True,6.51528
2020-10-18,21,17.46721900988391,False,True,6.01042
2020-10-19,19,19.462482827275526,False,True,5.07153
2020-10-20,16,19.90696367463467,False,True,5.02708
2020-10-21,22,19.76615437020705,False,True,5.25556
2020-10-22,20,19.623923448453425,False,True,5.87431
2020-10-23,20,20.267347134986046,False,True,5.69514
2020-10-24,26,18.151390296513092,False,True,4.60278
2020-10-25,19,17.803904362700617,False,True,3.77708
2020-10-26,17,19.834052346173873,False,True,4.86528
2020-10-27,23,20.283277264585383,False,True,4.14514
2020-10-28,19,20.136008018987095,False,True,2.83472
2020-10-29,20,19.98726429294234,False,True,4.78958
2020-10-30,14,20.638541697713972,False,True,6.02292
2020-10-31,17,18.480124034960813,False,True,5.81806
2020-11-01,22,18.122639702833105,False,True,3.96319
2020-11-02,19,20.18492964143585,False,True,4.84306
2020-11-03,22,20.637728281974105,False,True,4.64306
2020-11-04,25,20.483470723330647,False,True,4.66111
2020-11-05,21,20.327707059906416,False,True,4.34653
2020-11-06,23,20.985407500217228,False,True,3.91875
2020-11-07,12,18.786469323102622,False,True,5.43819
2020-11-08,14,18.41883614931012,False,True,4.42847
2020-11-09,26,20.51006316161525,False,True,1.76597
2020-11-10,31,20.9652138202798,False,True,1.64167
2020-11-11,20,20.80354029134431,False,True,5.25208
2020-11-12,21,20.64035073597491,False,True,5.02917
2020-11-13,18,21.302951196074076,False,True,4.81736
2020-11-14,25,19.066016262167985,False,True,6.24861
2020-11-15,23,18.688230036102425,False,True,4.04444
2020-11-16,21,20.804772865648996,False,True,4.23889
2020-11-17,22,21.261020165495946,False,True,5.40208
2020-11-18,19,21.091609945805224,False,True,5.78681
2020-11-19,16,20.920695630370048,False,True,4.24236
2020-11-20,22,21.58660279681155,False,True,4.76389
