event_date,date,relative_day,pm25_ugm3,pm25_observed,high_pm25_day,is_event_day,is_control_day
2020-04-21,2020-04-21,0,16.80694,True,True,True,False
2020-04-21,2020-04-24,3,7.52153,True,False,False,True
2020-04-21,2020-04-25,4,7.11458,True,False,False,True
2020-04-21,2020-04-26,5,10.37569,True,False,False,True
2020-04-22,2020-04-15,-7,5.9,True,False,False,True
2020-04-22,2020-04-16,-6,4.32986,True,False,False,True
2020-04-22,2020-04-17,-5,6.99306,True,False,False,True
2020-04-22,2020-04-18,-4,7.80903,True,False,False,True
2020-04-22,2020-04-19,-3,7.43056,True,False,False,True
2020-04-22,2020-04-20,-2,5.64722,True,False,False,True
2020-04-22,2020-04-22,0,18.16875,True,True,True,False
2020-04-22,2020-04-24,2,7.52153,True,False,False,True
2020-04-22,2020-04-25,3,7.11458,True,False,False,True
2020-04-22,2020-04-26,4,10.37569,True,False,False,True
2020-04-23,2020-04-16,-7,4.32986,True,False,False,True
2020-04-23,2020-04-17,-6,6.99306,True,False,False,True
2020-04-23,2020-04-18,-5,7.80903,True,False,False,True
2020-04-23,2020-04-19,-4,7.43056,True,False,False,True
2020-04-23,2020-04-20,-3,5.64722,True,False,False,True
2020-04-23,2020-04-23,0,17.3375,True,True,True,False
2020-04-23,2020-04-24,1,7.52153,True,False,False,True
2020-04-23,2020-04-25,2,7.11458,True,False,False,True
2020-04-23,2020-04-26,3,10.37569,True,False,False,True
2020-04-27,2020-04-20,-7,5.64722,True,False,False,True
2020-04-27,2020-04-24,-3,7.52153,True,False,False,True
2020-04-27,2020-04-25,-2,7.11458,True,False,False,True
2020-04-27,2020-04-26,-1,10.37569,True,False,False,True
2020-04-27,2020-04-27,0,12.46875,True,True,True,False
2020-04-27,2020-05-02,5,11.01597,True,False,False,True
2020-04-27,2020-05-03,6,5.42153,True,False,False,True
2020-04-27,2020-05-04,7,4.62153,True,False,False,True
2020-04-28,2020-04-24,-4,7.52153,True,False,False,True
2020-04-28,2020-04-25,-3,7.11458,True,False,False,True
2020-04-28,2020-04-26,-2,10.37569,True,False,False,True
2020-04-28,2020-04-28,0,11.63958,True,True,True,False
2020-04-28,2020-05-02,4,11.01597,True,False,False,True
2020-04-28,2020-05-03,5,5.42153,True,False,False,True
2020-04-28,2020-05-04,6,4.62153,True,False,False,True
2020-04-28,2020-05-05,7,5.98819,True,False,False,True
2020-04-29,2020-04-24,-5,7.52153,True,False,False,True
2020-04-29,2020-04-25,-4,7.11458,True,False,False,True
2020-04-29,2020-04-26,-3,10.37569,True,False,False,True
2020-04-29,2020-04-29,0,15.89792,True,True,True,False
2020-04-29,2020-05-02,3,11.01597,True,False,False,True
2020-04-29,2020-05-03,4,5.42153,True,False,False,True
2020-04-29,2020-05-04,5,4.62153,True,False,False,True
2020-04-29,2020-05-05,6,5.98819,True,False,False,True
2020-04-29,2020-05-06,7,8.7,True,False,False,True
2020-04-30,2020-04-24,-6,7.52153,True,False,False,True
2020-04-30,2020-04-25,-5,7.11458,True,False,False,True
2020-04-30,2020-04-26,-4,10.37569,True,False,False,True
2020-04-30,2020-04-30,0,16.23611,True,True,True,False
2020-04-30,2020-05-02,2,11.01597,True,False,False,True
2020-04-30,2020-05-03,3,5.42153,True,False,False,True
2020-04-30,2020-05-04,4,4.62153,True,False,False,True
2020-04-30,2020-05-05,5,5.98819,True,False,False,True
2020-04-30,2020-05-06,6,8.7,True,False,False,True
2020-05-01,2020-04-24,-7,7.52153,True,False,False,True
2020-05-01,2020-04-25,-6,7.11458,True,False,False,True
2020-05-01,2020-04-26,-5,10.37569,True,False,False,True
2020-05-01,2020-05-01,0,17.53403,True,True,True,False
2020-05-01,2020-05-02,1,11.01597,True,False,False,True
2020-05-01,2020-05-03,2,5.42153,True,False,False,True
2020-05-01,2020-05-04,3,4.62153,True,False,False,True
2020-05-01,2020-05-05,4,5.98819,True,False,False,True
2020-05-01,2020-05-06,5,8.7,True,False,False,True
2020-05-07,2020-05-02,-5,11.01597,True,False,False,True
2020-05-07,2020-05-03,-4,5.42153,True,False,False,True
2020-05-07,2020-05-04,-3,4.62153,True,False,False,True
2020-05-07,2020-05-05,-2,5.98819,True,False,False,True
2020-05-07,2020-05-06,-1,8.7,True,False,False,True
2020-05-07,2020-05-07,0,16.29306,True,True,True,False
2020-05-07,2020-05-12,5,9.64028,True,False,False,True
2020-05-07,2020-05-13,6,5.62986,True,False,False,True
2020-05-07,2020-05-14,7,10.73611,True,False,False,True
2020-05-08,2020-05-02,-6,11.01597,True,False,False,True
2020-05-08,2020-05-03,-5,5.42153,True,False,False,True
2020-05-08,2020-05-04,-4,4.62153,True,False,False,True
2020-05-08,2020-05-05,-3,5.98819,True,False,False,True
2020-05-08,2020-05-06,-2,8.7,True,False,False,True
2020-05-08,2020-05-08,0,12.23889,True,True,True,False
2020-05-08,2020-05-12,4,9.64028,True,False,False,True
2020-05-08,2020-05-13,5,5.62986,True,False,False,True
2020-05-08,2020-05-14,6,10.73611,True,False,False,True
2020-05-08,2020-05-15,7,9.31458,True,False,False,True
2020-05-09,2020-05-02,-7,11.01597,True,False,False,True
2020-05-09,2020-05-03,-6,5.42153,True,False,False,True
2020-05-09,2020-05-04,-5,4.62153,True,False,False,True
2020-05-09,2020-05-05,-4,5.98819,True,False,False,True
2020-05-09,2020-05-06,-3,8.7,True,False,False,True
2020-05-09,2020-05-09,0,17.68056,True,True,True,False
2020-05-09,2020-05-12,3,9.64028,True,False,False,True
2020-05-09,2020-05-13,4,5.62986,True,False,False,True
2020-05-09,2020-05-14,5,10.73611,True,False,False,True
2020-05-09,2020-05-15,6,9.31458,True,False,False,True
2020-05-09,2020-05-16,7,7.96597,True,False,False,True
2020-05-10,2020-05-03,-7,5.42153,True,False,False,True
2020-05-10,2020-05-04,-6,4.62153,True,False,False,True
2020-05-10,2020-05-05,-5,5.98819,True,False,False,True
2020-05-10,2020-05-06,-4,8.7,True,False,False,True
2020-05-10,2020-05-10,0,11.54722,True,True,True,False
2020-05-10,2020-05-12,2,9.64028,True,False,False,True
2020-05-10,2020-05-13,3,5.62986,True,False,False,True
2020-05-10,2020-05-14,4,10.73611,True,False,False,True
2020-05-10,2020-05-15,5,9.31458,True,False,False,True
2020-05-10,2020-05-16,6,7.96597,True,False,False,True
2020-05-10,2020-05-17,7,8.45417,True,False,False,True
2020-05-11,2020-05-04,-7,4.62153,True,False,False,True
2020-05-11,2020-05-05,-6,5.98819,True,False,False,True
2020-05-11,2020-05-06,-5,8.7,True,False,False,True
2020-05-11,2020-05-11,0,12.17222,True,True,True,False
2020-05-11,2020-05-12,1,9.64028,True,False,False,True
2020-05-11,2020-05-13,2,5.62986,True,False,False,True
2020-05-11,2020-05-14,3,10.73611,True,False,False,True
2020-05-11,2020-05-15,4,9.31458,True,False,False,True
2020-05-11,2020-05-16,5,7.96597,True,False,False,True
2020-05-11,2020-05-17,6,8.45417,True,False,False,True
2020-05-11,2020-05-18,7,7.95833,True,False,False,True
2020-05-20,2020-05-13,-7,5.62986,True,False,False,True
2020-05-20,2020-05-14,-6,10.73611,True,False,False,True
2020-05-20,2020-05-15,-5,9.31458,True,False,False,True
2020-05-20,2020-05-16,-4,7.96597,True,False,False,True
2020-05-20,2020-05-17,-3,8.45417,True,False,False,True
2020-05-20,2020-05-18,-2,7.95833,True,False,False,True
2020-05-20,2020-05-19,-1,7.01181,True,False,False,True
2020-05-20,2020-05-20,0,16.59653,True,True,True,False
2020-05-20,2020-05-24,4,10.46111,True,False,False,True
2020-05-20,2020-05-25,5,4.31042,True,False,False,True
2020-05-20,2020-05-26,6,6.11389,True,False,False,True
2020-05-20,2020-05-27,7,7.79722,True,False,False,True
2020-05-21,2020-05-14,-7,10.73611,True,False,False,True
2020-05-21,2020-05-15,-6,9.31458,True,False,False,True
2020-05-21,2020-05-16,-5,7.96597,True,False,False,True
2020-05-21,2020-05-17,-4,8.45417,True,False,False,True
2020-05-21,2020-05-18,-3,7.95833,True,False,False,True
2020-05-21,2020-05-19,-2,7.01181,True,False,False,True
2020-05-21,2020-05-21,0,18.91111,True,True,True,False
2020-05-21,2020-05-24,3,10.46111,True,False,False,True
2020-05-21,2020-05-25,4,4.31042,True,False,False,True
2020-05-21,2020-05-26,5,6.11389,True,False,False,True
2020-05-21,2020-05-27,6,7.79722,True,False,False,True
2020-05-22,2020-05-15,-7,9.31458,True,False,False,True
2020-05-22,2020-05-16,-6,7.96597,True,False,False,True
2020-05-22,2020-05-17,-5,8.45417,True,False,False,True
2020-05-22,2020-05-18,-4,7.95833,True,False,False,True
2020-05-22,2020-05-19,-3,7.01181,True,False,False,True
2020-05-22,2020-05-22,0,15.83264,True,True,True,False
2020-05-22,2020-05-24,2,10.46111,True,False,False,True
2020-05-22,2020-05-25,3,4.31042,True,False,False,True
2020-05-22,2020-05-26,4,6.11389,True,False,False,True
2020-05-22,2020-05-27,5,7.79722,True,False,False,True
2020-05-23,2020-05-16,-7,7.96597,True,False,False,True
2020-05-23,2020-05-17,-6,8.45417,True,False,False,True
2020-05-23,2020-05-18,-5,7.95833,True,False,False,True
2020-05-23,2020-05-19,-4,7.01181,True,False,False,True
2020-05-23,2020-05-23,0,22.30972,True,True,True,False
2020-05-23,2020-05-24,1,10.46111,True,False,False,True
2020-05-23,2020-05-25,2,4.31042,True,False,False,True
2020-05-23,2020-05-26,3,6.11389,True,False,False,True
2020-05-23,2020-05-27,4,7.79722,True,False,False,True
2020-05-28,2020-05-24,-4,10.46111,True,False,False,True
2020-05-28,2020-05-25,-3,4.31042,True,False,False,True
2020-05-28,2020-05-26,-2,6.11389,True,False,False,True
2020-05-28,2020-05-27,-1,7.79722,True,False,False,True
2020-05-28,2020-05-28,0,19.86458,True,True,True,False
2020-05-28,2020-05-31,3,4.82431,True,False,False,True
2020-05-28,2020-06-01,4,1.88542,True,False,False,True
2020-05-28,2020-06-02,5,7.02569,True,False,False,True
2020-05-28,2020-06-03,6,5.22431,True,False,False,True
2020-05-28,2020-06-04,7,8.06111,True,False,False,True
2020-05-29,2020-05-24,-5,10.46111,True,False,False,True
2020-05-29,2020-05-25,-4,4.31042,True,False,False,True
2020-05-29,2020-05-26,-3,6.11389,True,False,False,True
2020-05-29,2020-05-27,-2,7.79722,True,False,False,True
2020-05-29,2020-05-29,0,19.40694,True,True,True,False
2020-05-29,2020-05-31,2,4.82431,True,False,False,True
2020-05-29,2020-06-01,3,1.88542,True,False,False,True
2020-05-29,2020-06-02,4,7.02569,True,False,False,True
2020-05-29,2020-06-03,5,5.22431,True,False,False,True
2020-05-29,2020-06-04,6,8.06111,True,False,False,True
2020-05-29,2020-06-05,7,5.54306,True,False,False,True
2020-05-30,2020-05-24,-6,10.46111,True,False,False,True
2020-05-30,2020-05-25,-5,4.31042,True,False,False,True
2020-05-30,2020-05-26,-4,6.11389,True,False,False,True
2020-05-30,2020-05-27,-3,7.79722,True,False,False,True
2020-05-30,2020-05-30,0,13.97569,True,True,True,False
2020-05-30,2020-05-31,1,4.82431,True,False,False,True
2020-05-30,2020-06-01,2,1.88542,True,False,False,True
2020-05-30,2020-06-02,3,7.02569,True,False,False,True
2020-05-30,2020-06-03,4,5.22431,True,False,False,True
2020-05-30,2020-06-04,5,8.06111,True,False,False,True
2020-05-30,2020-06-05,6,5.54306,True,False,False,True
2020-06-06,2020-05-31,-6,4.82431,True,False,False,True
2020-06-06,2020-06-01,-5,1.88542,True,False,False,True
2020-06-06,2020-06-02,-4,7.02569,True,False,False,True
2020-06-06,2020-06-03,-3,5.22431,True,False,False,True
2020-06-06,2020-06-04,-2,8.06111,True,False,False,True
2020-06-06,2020-06-05,-1,5.54306,True,False,False,True
2020-06-06,2020-06-06,0,13.11875,True,True,True,False
2020-06-06,2020-06-12,6,7.07083,True,False,False,True
2020-06-06,2020-06-13,7,9.11875,True,False,False,True
2020-06-07,2020-05-31,-7,4.82431,True,False,False,True
2020-06-07,2020-06-01,-6,1.88542,True,False,False,True
2020-06-07,2020-06-02,-5,7.02569,True,False,False,True
2020-06-07,2020-06-03,-4,5.22431,True,False,False,True
2020-06-07,2020-06-04,-3,8.06111,True,False,False,True
2020-06-07,2020-06-05,-2,5.54306,True,False,False,True
2020-06-07,2020-06-07,0,11.63819,True,True,True,False
2020-06-07,2020-06-12,5,7.07083,True,False,False,True
2020-06-07,2020-06-13,6,9.11875,True,False,False,True
2020-06-07,2020-06-14,7,9.92222,True,False,False,True
2020-06-08,2020-06-01,-7,1.88542,True,False,False,True
2020-06-08,2020-06-02,-6,7.02569,True,False,False,True
2020-06-08,2020-06-03,-5,5.22431,True,False,False,True
2020-06-08,2020-06-04,-4,8.06111,True,False,False,True
2020-06-08,2020-06-05,-3,5.54306,True,False,False,True
2020-06-08,2020-06-08,0,14.79861,True,True,True,False
2020-06-08,2020-06-12,4,7.07083,True,False,False,True
2020-06-08,2020-06-13,5,9.11875,True,False,False,True
2020-06-08,2020-06-14,6,9.92222,True,False,False,True
2020-06-09,2020-06-02,-7,7.02569,True,False,False,True
2020-06-09,2020-06-03,-6,5.22431,True,False,False,True
2020-06-09,2020-06-04,-5,8.06111,True,False,False,True
2020-06-09,2020-06-05,-4,5.54306,True,False,False,True
2020-06-09,2020-06-09,0,16.21944,True,True,True,False
2020-06-09,2020-06-12,3,7.07083,True,False,False,True
2020-06-09,2020-06-13,4,9.11875,True,False,False,True
2020-06-09,2020-06-14,5,9.92222,True,False,False,True
2020-06-10,2020-06-03,-7,5.22431,True,False,False,True
2020-06-10,2020-06-04,-6,8.06111,True,False,False,True
2020-06-10,2020-06-05,-5,5.54306,True,False,False,True
2020-06-10,2020-06-10,0,19.53472,True,True,True,False
2020-06-10,2020-06-12,2,7.07083,True,False,False,True
2020-06-10,2020-06-13,3,9.11875,True,False,False,True
2020-06-10,2020-06-14,4,9.92222,True,False,False,True
2020-06-11,2020-06-04,-7,8.06111,True,False,False,True
2020-06-11,2020-06-05,-6,5.54306,True,False,False,True
2020-06-11,2020-06-11,0,11.91597,True,True,True,False
2020-06-11,2020-06-12,1,7.07083,True,False,False,True
2020-06-11,2020-06-13,2,9.11875,True,False,False,True
2020-06-11,2020-06-14,3,9.92222,True,False,False,True
2020-06-11,2020-06-18,7,4.01875,True,False,False,True
2020-06-15,2020-06-12,-3,7.07083,True,False,False,True
2020-06-15,2020-06-13,-2,9.11875,True,False,False,True
2020-06-15,2020-06-14,-1,9.92222,True,False,False,True
2020-06-15,2020-06-15,0,12.20139,True,True,True,False
2020-06-15,2020-06-18,3,4.01875,True,False,False,True
2020-06-15,2020-06-20,5,9.39514,True,False,False,True
2020-06-15,2020-06-21,6,3.36111,True,False,False,True
2020-06-15,2020-06-22,7,3.92986,True,False,False,True
2020-06-16,2020-06-12,-4,7.07083,True,False,False,True
2020-06-16,2020-06-13,-3,9.11875,True,False,False,True
2020-06-16,2020-06-14,-2,9.92222,True,False,False,True
2020-06-16,2020-06-16,0,13.44722,True,True,True,False
2020-06-16,2020-06-18,2,4.01875,True,False,False,True
2020-06-16,2020-06-20,4,9.39514,True,False,False,True
2020-06-16,2020-06-21,5,3.36111,True,False,False,True
2020-06-16,2020-06-22,6,3.92986,True,False,False,True
2020-06-16,2020-06-23,7,5.9125,True,False,False,True
2020-06-17,2020-06-12,-5,7.07083,True,False,False,True
2020-06-17,2020-06-13,-4,9.11875,True,False,False,True
2020-06-17,2020-06-14,-3,9.92222,True,False,False,True
2020-06-17,2020-06-17,0,12.59167,True,True,True,False
2020-06-17,2020-06-18,1,4.01875,True,False,False,True
2020-06-17,2020-06-20,3,9.39514,True,False,False,True
2020-06-17,2020-06-21,4,3.36111,True,False,False,True
2020-06-17,2020-06-22,5,3.92986,True,False,False,True
2020-06-17,2020-06-23,6,5.9125,True,False,False,True
2020-06-17,2020-06-24,7,4.54028,True,False,False,True
2020-06-19,2020-06-12,-7,7.07083,True,False,False,True
2020-06-19,2020-06-13,-6,9.11875,True,False,False,True
2020-06-19,2020-06-14,-5,9.92222,True,False,False,True
2020-06-19,2020-06-18,-1,4.01875,True,False,False,True
2020-06-19,2020-06-19,0,14.71528,True,True,True,False
2020-06-19,2020-06-20,1,9.39514,True,False,False,True
2020-06-19,2020-06-21,2,3.36111,True,False,False,True
2020-06-19,2020-06-22,3,3.92986,True,False,False,True
2020-06-19,2020-06-23,4,5.9125,True,False,False,True
2020-06-19,2020-06-24,5,4.54028,True,False,False,True
2020-06-19,2020-06-25,6,2.24514,True,False,False,True
2020-06-19,2020-06-26,7,3.97986,True,False,False,True
2020-07-02,2020-06-25,-7,2.24514,True,False,False,True
2020-07-02,2020-06-26,-6,3.97986,True,False,False,True
2020-07-02,2020-06-27,-5,3.69236,True,False,False,True
2020-07-02,2020-06-28,-4,6.22639,True,False,False,True
2020-07-02,2020-06-29,-3,5.74722,True,False,False,True
2020-07-02,2020-06-30,-2,3.50764,True,False,False,True
2020-07-02,2020-07-01,-1,7.16042,True,False,False,True
2020-07-02,2020-07-02,0,11.65625,True,True,True,False
2020-07-02,2020-07-05,3,6.16458,True,False,False,True
2020-07-02,2020-07-06,4,7.85278,True,False,False,True
2020-07-02,2020-07-07,5,7.72847,True,False,False,True
2020-07-02,2020-07-08,6,5.26389,True,False,False,True
2020-07-03,2020-06-26,-7,3.97986,True,False,False,True
2020-07-03,2020-06-27,-6,3.69236,True,False,False,True
2020-07-03,2020-06-28,-5,6.22639,True,False,False,True
2020-07-03,2020-06-29,-4,5.74722,True,False,False,True
2020-07-03,2020-06-30,-3,3.50764,True,False,False,True
2020-07-03,2020-07-01,-2,7.16042,True,False,False,True
2020-07-03,2020-07-03,0,13.09236,True,True,True,False
2020-07-03,2020-07-05,2,6.16458,True,False,False,True
2020-07-03,2020-07-06,3,7.85278,True,False,False,True
2020-07-03,2020-07-07,4,7.72847,True,False,False,True
2020-07-03,2020-07-08,5,5.26389,True,False,False,True
2020-07-04,2020-06-27,-7,3.69236,True,False,False,True
2020-07-04,2020-06-28,-6,6.22639,True,False,False,True
2020-07-04,2020-06-29,-5,5.74722,True,False,False,True
2020-07-04,2020-06-30,-4,3.50764,True,False,False,True
2020-07-04,2020-07-01,-3,7.16042,True,False,False,True
2020-07-04,2020-07-04,0,12.04583,True,True,True,False
2020-07-04,2020-07-05,1,6.16458,True,False,False,True
2020-07-04,2020-07-06,2,7.85278,True,False,False,True
2020-07-04,2020-07-07,3,7.72847,True,False,False,True
2020-07-04,2020-07-08,4,5.26389,True,False,False,True
2020-07-09,2020-07-05,-4,6.16458,True,False,False,True
2020-07-09,2020-07-06,-3,7.85278,True,False,False,True
2020-07-09,2020-07-07,-2,7.72847,True,False,False,True
2020-07-09,2020-07-08,-1,5.26389,True,False,False,True
2020-07-09,2020-07-09,0,11.92083,True,True,True,False
2020-07-09,2020-07-12,3,10.28958,True,False,False,True
2020-07-09,2020-07-13,4,6.73681,True,False,False,True
2020-07-09,2020-07-14,5,8.01875,True,False,False,True
2020-07-09,2020-07-15,6,3.93056,True,False,False,True
2020-07-09,2020-07-16,7,1.65,True,False,False,True
2020-07-10,2020-07-05,-5,6.16458,True,False,False,True
2020-07-10,2020-07-06,-4,7.85278,True,False,False,True
2020-07-10,2020-07-07,-3,7.72847,True,False,False,True
2020-07-10,2020-07-08,-2,5.26389,True,False,False,True
2020-07-10,2020-07-10,0,30.23125,True,True,True,False
2020-07-10,2020-07-12,2,10.28958,True,False,False,True
2020-07-10,2020-07-13,3,6.73681,True,False,False,True
2020-07-10,2020-07-14,4,8.01875,True,False,False,True
2020-07-10,2020-07-15,5,3.93056,True,False,False,True
2020-07-10,2020-07-16,6,1.65,True,False,False,True
2020-07-10,2020-07-17,7,1.87639,True,False,False,True
2020-07-11,2020-07-05,-6,6.16458,True,False,False,True
2020-07-11,2020-07-06,-5,7.85278,True,False,False,True
2020-07-11,2020-07-07,-4,7.72847,True,False,False,True
2020-07-11,2020-07-08,-3,5.26389,True,False,False,True
2020-07-11,2020-07-11,0,19.14861,True,True,True,False
2020-07-11,2020-07-12,1,10.28958,True,False,False,True
2020-07-11,2020-07-13,2,6.73681,True,False,False,True
2020-07-11,2020-07-14,3,8.01875,True,False,False,True
2020-07-11,2020-07-15,4,3.93056,True,False,False,True
2020-07-11,2020-07-16,5,1.65,True,False,False,True
2020-07-11,2020-07-17,6,1.87639,True,False,False,True
2020-07-11,2020-07-18,7,6.08681,True,False,False,True
2020-07-26,2020-07-19,-7,5.10069,True,False,False,True
2020-07-26,2020-07-20,-6,3.39375,True,False,False,True
2020-07-26,2020-07-21,-5,5.6375,True,False,False,True
2020-07-26,2020-07-22,-4,6.66458,True,False,False,True
2020-07-26,2020-07-23,-3,7.46944,True,False,False,True
2020-07-26,2020-07-24,-2,8.58819,True,False,False,True
2020-07-26,2020-07-25,-1,9.50903,True,False,False,True
2020-07-26,2020-07-26,0,16.43681,True,True,True,False
2020-07-26,2020-07-28,2,10.20486,True,False,False,True
2020-07-26,2020-07-31,5,5.34028,True,False,False,True
2020-07-26,2020-08-01,6,4.32361,True,False,False,True
2020-07-26,2020-08-02,7,6.94514,True,False,False,True
2020-07-27,2020-07-20,-7,3.39375,True,False,False,True
2020-07-27,2020-07-21,-6,5.6375,True,False,False,True
2020-07-27,2020-07-22,-5,6.66458,True,False,False,True
2020-07-27,2020-07-23,-4,7.46944,True,False,False,True
2020-07-27,2020-07-24,-3,8.58819,True,False,False,True
2020-07-27,2020-07-25,-2,9.50903,True,False,False,True
2020-07-27,2020-07-27,0,15.01597,True,True,True,False
2020-07-27,2020-07-28,1,10.20486,True,False,False,True
2020-07-27,2020-07-31,4,5.34028,True,False,False,True
2020-07-27,2020-08-01,5,4.32361,True,False,False,True
2020-07-27,2020-08-02,6,6.94514,True,False,False,True
2020-07-27,2020-08-03,7,6.96875,True,False,False,True
2020-07-29,2020-07-22,-7,6.66458,True,False,False,True
2020-07-29,2020-07-23,-6,7.46944,True,False,False,True
2020-07-29,2020-07-24,-5,8.58819,True,False,False,True
2020-07-29,2020-07-25,-4,9.50903,True,False,False,True
2020-07-29,2020-07-28,-1,10.20486,True,False,False,True
2020-07-29,2020-07-29,0,11.72153,True,True,True,False
2020-07-29,2020-07-31,2,5.34028,True,False,False,True
2020-07-29,2020-08-01,3,4.32361,True,False,False,True
2020-07-29,2020-08-02,4,6.94514,True,False,False,True
2020-07-29,2020-08-03,5,6.96875,True,False,False,True
2020-07-30,2020-07-23,-7,7.46944,True,False,False,True
2020-07-30,2020-07-24,-6,8.58819,True,False,False,True
2020-07-30,2020-07-25,-5,9.50903,True,False,False,True
2020-07-30,2020-07-28,-2,10.20486,True,False,False,True
2020-07-30,2020-07-30,0,11.21042,True,True,True,False
2020-07-30,2020-07-31,1,5.34028,True,False,False,True
2020-07-30,2020-08-01,2,4.32361,True,False,False,True
2020-07-30,2020-08-02,3,6.94514,True,False,False,True
2020-07-30,2020-08-03,4,6.96875,True,False,False,True
2020-07-30,2020-08-06,7,10.70694,True,False,False,True
2020-08-04,2020-07-28,-7,10.20486,True,False,False,True
2020-08-04,2020-07-31,-4,5.34028,True,False,False,True
2020-08-04,2020-08-01,-3,4.32361,True,False,False,True
2020-08-04,2020-08-02,-2,6.94514,True,False,False,True
2020-08-04,2020-08-03,-1,6.96875,True,False,False,True
2020-08-04,2020-08-04,0,12.4,True,True,True,False
2020-08-04,2020-08-06,2,10.70694,True,False,False,True
2020-08-04,2020-08-07,3,4.55208,True,False,False,True
2020-08-04,2020-08-08,4,4.14028,True,False,False,True
2020-08-04,2020-08-10,6,9.46528,True,False,False,True
2020-08-04,2020-08-11,7,8.44444,True,False,False,True
2020-08-05,2020-07-31,-5,5.34028,True,False,False,True
2020-08-05,2020-08-01,-4,4.32361,True,False,False,True
2020-08-05,2020-08-02,-3,6.94514,True,False,False,True
2020-08-05,2020-08-03,-2,6.96875,True,False,False,True
2020-08-05,2020-08-05,0,20.70556,True,True,True,False
2020-08-05,2020-08-06,1,10.70694,True,False,False,True
2020-08-05,2020-08-07,2,4.55208,True,False,False,True
2020-08-05,2020-08-08,3,4.14028,True,False,False,True
2020-08-05,2020-08-10,5,9.46528,True,False,False,True
2020-08-05,2020-08-11,6,8.44444,True,False,False,True
2020-08-05,2020-08-12,7,5.11319,True,False,False,True
2020-08-09,2020-08-02,-7,6.94514,True,False,False,True
2020-08-09,2020-08-03,-6,6.96875,True,False,False,True
2020-08-09,2020-08-06,-3,10.70694,True,False,False,True
2020-08-09,2020-08-07,-2,4.55208,True,False,False,True
2020-08-09,2020-08-08,-1,4.14028,True,False,False,True
2020-08-09,2020-08-09,0,11.68958,True,True,True,False
2020-08-09,2020-08-10,1,9.46528,True,False,False,True
2020-08-09,2020-08-11,2,8.44444,True,False,False,True
2020-08-09,2020-08-12,3,5.11319,True,False,False,True
2020-08-09,2020-08-13,4,10.91389,True,False,False,True
2020-08-09,2020-08-14,5,3.89236,True,False,False,True
2020-08-09,2020-08-15,6,9.19167,True,False,False,True
2020-08-16,2020-08-10,-6,9.46528,True,False,False,True
2020-08-16,2020-08-11,-5,8.44444,True,False,False,True
2020-08-16,2020-08-12,-4,5.11319,True,False,False,True
2020-08-16,2020-08-13,-3,10.91389,True,False,False,True
2020-08-16,2020-08-14,-2,3.89236,True,False,False,True
2020-08-16,2020-08-15,-1,9.19167,True,False,False,True
2020-08-16,2020-08-16,0,15.06458,True,True,True,False
2020-08-16,2020-08-17,1,8.00139,True,False,False,True
2020-08-16,2020-08-18,2,4.91181,True,False,False,True
2020-08-16,2020-08-19,3,5.20347,True,False,False,True
2020-08-16,2020-08-20,4,7.75556,True,False,False,True
2020-08-16,2020-08-21,5,8.55278,True,False,False,True
2020-08-16,2020-08-22,6,8.30139,True,False,False,True
2020-08-16,2020-08-23,7,4.79514,True,False,False,True
2021-04-08,2021-04-01,-7,3.44514,True,False,False,True
2021-04-08,2021-04-02,-6,4.81319,True,False,False,True
2021-04-08,2021-04-03,-5,4.59583,True,False,False,True
2021-04-08,2021-04-04,-4,4.73403,True,False,False,True
2021-04-08,2021-04-05,-3,5.53681,True,False,False,True
2021-04-08,2021-04-06,-2,6.16597,True,False,False,True
2021-04-08,2021-04-07,-1,10.71597,True,False,False,True
2021-04-08,2021-04-08,0,11.87222,True,True,True,False
2021-04-08,2021-04-09,1,7.24653,True,False,False,True
2021-04-08,2021-04-10,2,4.79861,True,False,False,True
2021-04-08,2021-04-11,3,3.85417,True,False,False,True
2021-04-08,2021-04-12,4,5.80417,True,False,False,True
2021-04-08,2021-04-13,5,5.94167,True,False,False,True
2021-04-08,2021-04-14,6,4.33611,True,False,False,True
2021-04-08,2021-04-15,7,4.7,True,False,False,True
2021-05-02,2021-04-25,-7,6.60278,True,False,False,True
2021-05-02,2021-04-26,-6,6.09861,True,False,False,True
2021-05-02,2021-04-27,-5,6.14583,True,False,False,True
2021-05-02,2021-04-28,-4,8.21111,True,False,False,True
2021-05-02,2021-04-29,-3,6.51319,True,False,False,True
2021-05-02,2021-04-30,-2,8.35556,True,False,False,True
2021-05-02,2021-05-01,-1,4.6875,True,False,False,True
2021-05-02,2021-05-02,0,11.61944,True,True,True,False
2021-05-02,2021-05-05,3,10.93194,True,False,False,True
2021-05-02,2021-05-06,4,8.32222,True,False,False,True
2021-05-02,2021-05-07,5,7.68194,True,False,False,True
2021-05-02,2021-05-08,6,6.075,True,False,False,True
2021-05-02,2021-05-09,7,5.77292,True,False,False,True
2021-05-03,2021-04-26,-7,6.09861,True,False,False,True
2021-05-03,2021-04-27,-6,6.14583,True,False,False,True
2021-05-03,2021-04-28,-5,8.21111,True,False,False,True
2021-05-03,2021-04-29,-4,6.51319,True,False,False,True
2021-05-03,2021-04-30,-3,8.35556,True,False,False,True
2021-05-03,2021-05-01,-2,4.6875,True,False,False,True
2021-05-03,2021-05-03,0,15.58819,True,True,True,False
